,Errors,Epochs,Denominator,Algorithm,Parameters
9558,0.13260501303190542,12,all,LAIS,"(1, 3)"
9559,0.19283538983596413,12,all,LAIS,"(1, 5)"
9560,5.067719517013005,24,-,HAM,"(0.25, 1)"
9561,4.828674514399029,24,-,HAM,"(0.5, 1)"
9562,1.143010138264893,24,-,HAM,"(1, 3)"
9563,3.840000945390903,24,-,HAM,"(1, 5)"
9564,0.16605884456221706,12,spatial,LAIS,"(0.25, 1)"
9565,5.958530572419875,12,-,HAM,"(0.25, 1)"
9566,0.1186682895632198,12,spatial,LAIS,"(0.5, 1)"
9567,6.731773391412762,12,-,HAM,"(0.5, 1)"
9568,0.13652586087802668,12,spatial,LAIS,"(1, 3)"
9569,2.2357045876567216,12,-,HAM,"(1, 3)"
9570,0.19452814456617112,12,spatial,LAIS,"(1, 5)"
9571,7.880749377646213,12,-,HAM,"(1, 5)"
9572,1.1014356147747495,12,temporal,LAIS,"(0.25, 1)"
9573,0.5146992941375177,12,temporal,LAIS,"(0.5, 1)"
9574,1.2571741633144629,12,temporal,LAIS,"(1, 3)"
9575,0.9484055109902378,12,temporal,LAIS,"(1, 5)"
